order_id,customer_id,customer_name,customer_email,product_id,product_category,unit_price,quantity,country,order_status,order_date
ORD1900,CUST3,Virginia Wilson,grayrandy@example.net,PROD159,Home,441.48,1.0,TL,Cancelled,2026-02-16
ORD1901,CUST473,Robert Ware,brockrobin@example.net,PROD166,Home,212.71,6.0,MN,Cancelled,2026-04-14
ORD1902,CUST205,Grace Brooks,irivers@example.org,PROD136,Home,206.13,8.0,BA,Completed,2026-02-17
ORD1903,CUST263,Emily Ferguson,uyates@example.org,PROD105,Home,269.48,7.0,UY,Completed,2026-02-11
ORD1904,CUST486,Dawn Carroll,jakestevens@example.com,PROD127,Beauty,24.94,5.0,SV,Returned,2026-04-07
ORD1905,CUST148,Lisa Wilkinson,brownelizabeth@example.net,PROD154,Home,105.85,8.0,CF,Returned,2026-04-01
ORD1906,CUST280,Thomas Brown,jimeneztheresa@example.org,PROD196,Apparel,371.48,1.0,ME,Completed,2026-02-10
ORD1907,CUST62,Kimberly Alvarez DVM,nguyenchristine@example.com,PROD113,Apparel,499.48,4.0,LY,Cancelled,2026-03-09
ORD1908,CUST157,Elizabeth Parker,chelsea46@example.net,PROD128,Electronics,481.94,10.0,DE,Cancelled,2026-04-16
ORD1909,CUST407,Joshua Wilson,mayopaul@example.org,PROD200,Electronics,437.53,4.0,AG,Returned,2026-04-17
ORD1910,CUST128,Kristie Bowen,gphillips@example.net,PROD138,Beauty,391.86,1.0,TO,Completed,2026-03-23
ORD1911,CUST302,Deborah Woodward,kristine23@example.org,PROD103,Apparel,388.3,9.0,VE,Completed,2026-02-04
ORD1912,CUST236,Christopher Francis,cobbmichele@example.org,PROD166,Apparel,437.62,3.0,AF,Returned,2026-03-16
ORD1913,CUST33,Lisa Reid,matthew75@example.net,PROD101,Apparel,491.13,5.0,GA,Returned,2026-03-12
ORD1914,CUST248,Colleen Brown,alexander69@example.org,PROD108,Electronics,484.5,9.0,PE,Completed,2026-04-12
ORD1915,CUST414,David Fuller,osmith@example.com,PROD115,Apparel,301.18,7.0,SG,Completed,2026-02-04
ORD1916,CUST365,Meghan Andersen,qrowe@example.com,PROD189,Electronics,490.74,1.0,AE,Cancelled,2026-04-15
ORD1917,CUST306,Christina Chase,gwilliams@example.org,PROD136,Apparel,213.92,7.0,SM,Returned,2026-04-03
ORD1918,CUST80,Jeffrey Williams,mariasolomon@example.com,PROD136,Apparel,387.51,9.0,CM,Completed,2026-02-23
ORD1919,CUST376,Jennifer Davis,lewisjamie@example.net,PROD136,Electronics,444.52,6.0,TV,Completed,2026-04-13
ORD1920,CUST189,Stephen Wells,johnhamilton@example.org,PROD180,Apparel,254.0,7.0,SK,Returned,2026-04-14
ORD1921,CUST44,Jennifer Rich,rturner@example.com,PROD164,Electronics,264.13,8.0,LT,Returned,2026-03-27
ORD1922,CUST453,Renee Johnson,keith64@example.com,PROD142,Apparel,400.68,7.0,FI,Returned,2026-03-17
ORD1923,CUST304,Ralph Williams,matthew43@example.net,PROD196,Electronics,498.16,8.0,CZ,Returned,2026-01-30
ORD1924,CUST154,Luke Price,haynesjane@example.net,PROD141,Home,405.67,1.0,ZM,Completed,2026-04-10
ORD1925,CUST199,Wesley Hall,vtodd@example.org,PROD106,Beauty,50.65,8.0,JM,Completed,2026-03-28
ORD1926,CUST176,Leonard Clay,rachael44@example.org,PROD146,Electronics,333.23,2.0,MZ,Cancelled,2026-03-31
ORD1927,CUST260,Wendy Hernandez,erica70@example.org,PROD140,Home,211.43,9.0,CV,Completed,2026-04-04
ORD1928,CUST202,Casey Johnson,sking@example.org,PROD138,Apparel,381.94,3.0,IT,Returned,2026-03-19
ORD1929,CUST35,Christian Gibbs,nnolan@example.org,PROD132,Apparel,278.74,8.0,ID,Completed,2026-03-30
ORD1930,CUST426,Amber Sanchez,brooke72@example.net,PROD145,Beauty,88.3,10.0,CL,Cancelled,2026-02-28
ORD1931,CUST313,Angela Fields,johnnytaylor@example.com,PROD122,Apparel,42.13,7.0,SI,Completed,2026-03-07
ORD1932,CUST359,Megan Gregory,iwhite@example.com,PROD195,Beauty,360.96,3.0,NZ,Returned,2026-03-10
ORD1933,CUST10,Peter Cummings,nicole98@example.org,PROD138,Beauty,269.93,8.0,JO,Cancelled,2026-02-10
ORD1934,CUST258,Adriana Perry,campbelldanielle@example.net,PROD106,Beauty,249.07,10.0,KE,Returned,2026-02-14
ORD1935,CUST43,Kurt Hopkins,ryan41@example.org,PROD133,Electronics,434.93,9.0,ZW,Cancelled,2026-03-04
ORD1936,CUST415,Caitlyn Castaneda,zhenderson@example.net,PROD128,Apparel,247.19,7.0,BE,Cancelled,2026-04-10
ORD1937,CUST451,Michael Whitney PhD,wmoran@example.com,PROD143,Apparel,179.88,10.0,MD,Cancelled,2026-02-02
ORD1938,CUST59,Jose Murray,russellbarnett@example.com,PROD179,Apparel,390.06,2.0,CO,Completed,2026-03-06
ORD1939,CUST157,Clinton Bradley,tlewis@example.com,PROD198,Electronics,387.02,1.0,KI,Completed,2026-02-15
ORD1940,CUST230,Dr. Lisa Delgado,sdiaz@example.org,PROD136,Beauty,238.16,2.0,ET,Cancelled,2026-03-23
ORD1941,CUST261,Robert Huynh,gjohnson@example.net,PROD145,Apparel,94.8,5.0,IL,Returned,2026-02-21
ORD1942,CUST127,Samantha Black,shannonjaime@example.net,PROD163,Electronics,202.77,8.0,KE,Returned,2026-04-27
ORD1943,CUST361,Diane Baker,probertson@example.com,PROD110,Home,387.1,3.0,NI,Cancelled,2026-02-19
ORD1944,CUST112,Norma Gutierrez,nathanielperkins@example.com,PROD194,Electronics,26.6,6.0,AO,Completed,2026-03-06
ORD1945,CUST343,Jose Lynch,dcarter@example.net,PROD101,Home,302.13,6.0,CH,Completed,2026-03-10
ORD1946,CUST120,Joanne Warner,christinagomez@example.net,PROD100,Beauty,139.11,5.0,NL,Cancelled,2026-04-15
ORD1947,CUST265,Micheal Bartlett,christinemcdonald@example.org,PROD183,Home,150.08,4.0,LY,Cancelled,2026-04-25
ORD1948,CUST472,Renee Reynolds,shawncamacho@example.net,PROD191,Home,455.7,6.0,DE,Returned,2026-04-19
ORD1949,CUST238,Randall Robbins,michael28@example.org,PROD186,Beauty,456.37,10.0,US,Cancelled,2026-03-07
ORD1950,CUST197,Steven Rich,sandra81@example.net,PROD156,Electronics,22.36,5.0,CL,Completed,2026-04-11
ORD1951,CUST296,Cameron Ortiz,bergdavid@example.org,PROD152,Electronics,336.01,7.0,NG,Returned,2026-03-16
ORD1952,CUST48,Christopher Smith,lee89@example.net,PROD101,Electronics,44.83,5.0,CY,Cancelled,2026-02-09
ORD1953,CUST108,Michelle Baker,cochrananita@example.org,PROD182,Electronics,130.3,5.0,BA,Completed,2026-03-11
ORD1954,CUST329,Jack Wallace,bkennedy@example.com,PROD154,Home,275.3,3.0,TV,Cancelled,2026-04-03
ORD1955,CUST236,Sergio Acosta,jamessteele@example.net,PROD184,Electronics,467.09,10.0,SK,Completed,2026-03-15
ORD1956,CUST302,Christina Chavez,kylevang@example.net,PROD115,Apparel,111.39,2.0,ET,Completed,2026-04-07
ORD1957,CUST109,Rachel Lucero,marquezjoan@example.com,PROD167,Beauty,322.18,2.0,GH,Returned,2026-03-30
ORD1958,CUST482,Steven Gaines,croberts@example.com,PROD164,Beauty,236.26,2.0,ES,Returned,2026-02-09
ORD1959,CUST146,John Brown,castillokeith@example.com,PROD174,Beauty,180.89,1.0,LT,Cancelled,2026-04-02
ORD1960,CUST359,Johnny Beck,tlee@example.net,PROD127,Electronics,449.07,5.0,NP,Returned,2026-02-06
ORD1961,CUST241,Shannon Hurley,misty32@example.com,PROD173,Apparel,283.44,2.0,DK,Completed,2026-04-27
ORD1962,CUST377,Sarah Hill,pwalker@example.com,PROD185,Home,401.27,10.0,US,Returned,2026-02-19
ORD1963,CUST129,Julie Hughes,samantha58@example.org,PROD126,Electronics,376.25,5.0,NI,Returned,2026-04-05
ORD1964,CUST218,Shannon Schmidt,upeterson@example.com,PROD190,Electronics,171.64,6.0,LV,Returned,2026-03-02
ORD1965,CUST131,Ashley Banks,jaclynsmith@example.org,PROD135,Apparel,480.22,5.0,KI,Completed,2026-03-18
ORD1966,CUST7,Jose Rice,aaron34@example.com,PROD111,Electronics,297.87,6.0,CY,Completed,2026-03-24
ORD1967,CUST460,Stephanie Brennan,kinganthony@example.net,PROD108,Home,253.6,3.0,MG,Returned,2026-03-24
ORD1968,CUST17,Christopher Krause,thompsonannette@example.net,PROD112,Home,176.42,1.0,BG,Returned,2026-02-14
ORD1969,CUST113,Virginia Smith,brianthompson@example.org,PROD156,Home,355.19,5.0,LR,Returned,2026-02-04
ORD1970,CUST150,Thomas Clark,janet29@example.net,PROD156,Home,242.28,6.0,GA,Completed,2026-02-05
ORD1971,CUST393,Elizabeth Carter,udurham@example.org,PROD193,Apparel,453.14,1.0,BT,Completed,2026-03-05
ORD1972,CUST251,Steven Cook DDS,lisagreen@example.com,PROD154,Apparel,229.29,7.0,TR,Completed,2026-04-01
ORD1973,CUST124,Christopher Ware,lcole@example.org,PROD198,Others,221.88,9.0,PH,Completed,2026-03-11
ORD1974,CUST137,Jared Sutton,ywatson@example.net,PROD154,Home,59.32,3.0,TN,Cancelled,2026-04-03
ORD1975,CUST305,Sara Leonard,brooke68@example.net,PROD103,Electronics,266.88,7.0,MC,Returned,2026-04-17
ORD1976,CUST134,Crystal Bryant,zacharyhenry@example.com,PROD151,Beauty,179.6,4.0,BZ,Completed,2026-04-16
ORD1977,CUST212,Mark Dixon,harrisjacqueline@example.com,PROD127,Beauty,346.43,5.0,OM,Completed,2026-03-15
ORD1978,CUST407,Scott Avila,tinagallagher@example.com,PROD165,Home,237.5,3.0,VA,Cancelled,2026-03-07
ORD1979,CUST437,Hannah Houston,bryan06@example.org,PROD165,Electronics,149.63,7.0,AD,Completed,2026-04-20
ORD1980,CUST455,Michael Barnes,baileyjoshua@example.net,PROD103,Apparel,189.91,7.0,RU,Completed,2026-05-29 13:14:51.460292
ORD1981,CUST104,Caitlin Nichols,alyssabrooks@example.org,PROD110,Beauty,392.63,1.0,KI,Cancelled,2026-03-24
ORD1982,CUST209,Christina Stewart,kim31@example.org,PROD176,Electronics,235.94,6.0,SN,Returned,2026-03-22
ORD1983,CUST141,Thomas Lopez,xestrada@example.com,PROD180,Apparel,377.93,8.0,EE,Cancelled,2026-04-25
ORD1984,CUST117,Stephanie Tapia,michael15@example.com,PROD166,Apparel,89.11,2.0,TO,Cancelled,2026-04-01
ORD1985,CUST125,Elizabeth King,alex46@example.org,PROD171,Electronics,378.15,5.0,DM,Returned,2026-03-09
ORD1986,CUST369,Jill Diaz,qwilliams@example.net,PROD185,Apparel,454.99,6.0,NL,Completed,2026-02-07
ORD1987,CUST357,Timothy Thomas,kmartin@example.com,PROD133,Beauty,287.92,8.0,SA,Cancelled,2026-02-27
ORD1988,CUST184,Willie Jones,ruben17@example.com,PROD148,Electronics,422.51,2.0,KM,Completed,2026-03-08
ORD1989,CUST38,Lawrence Boone,johnsondonna@example.com,PROD173,Others,174.92,6.0,KN,Returned,2026-02-03
ORD1990,CUST50,Amanda Curry,jamesmitchell@example.com,PROD119,Apparel,24.44,5.0,KZ,Returned,2026-04-08
ORD1991,CUST405,Joshua Page,mccoyelizabeth@example.com,PROD150,Electronics,412.45,4.0,MU,Completed,2026-03-12
ORD1992,CUST336,Shannon Gonzalez,jgregory@example.com,PROD106,Beauty,497.81,4.0,SY,Cancelled,2026-04-05
ORD1993,CUST321,Kaylee Edwards,espinozajennifer@example.org,PROD160,Home,31.6,5.0,MT,Cancelled,2026-03-08
ORD1994,CUST498,Valerie Norris,danny91@example.net,PROD199,Beauty,181.32,4.0,GE,Cancelled,2026-05-29 13:14:51.460400
ORD1995,CUST445,Julie Garcia,michelehiggins@example.net,PROD153,Electronics,479.91,10.0,TD,Cancelled,2026-04-12
ORD1996,CUST265,Lisa Crane,james61@example.org,PROD108,Electronics,236.06,6.0,CD,Completed,2026-02-07
ORD1997,CUST183,April Martinez,bradleyoconnor@example.net,PROD164,Apparel,424.15,2.0,KM,Returned,2026-02-28
ORD1998,CUST213,Eric Lee,rachel46@example.net,PROD154,Electronics,426.17,2.0,ZA,Completed,2026-04-15
ORD1999,CUST11,Diana Huang,keithkline@example.com,PROD199,Apparel,33.57,9.0,SK,Cancelled,2026-04-01
